                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      0,                 1.8716,                  7.629,                 1.8938,                0.69146,                0.09178,                0.06555,                0.04789,                 1.8025,                 4.6626,                 1.9299,               0.070366,              0.0032927,              0.0032927
                      1,                 1.5085,                 3.9434,                 1.5951,                0.57253,                 0.2539,                  0.147,                0.10844,                 1.5421,                 3.5213,                 1.5983,                0.03971,                0.00597,                0.00597
